Customer_id;recency;frequency;monetary;recency_score;frequency_score;monetary_score;RF_SCORE;segment
12946;438;1;324;1;1;2;11;hibernating
12947;145;6;1604;3;4;4;34;loyal_customers
12948;17;9;2317;5;5;4;55;champions
12949;32;22;15527;4;5;5;45;loyal_customers
12950;3;3;1843;5;3;4;53;potential_loyalists
12951;10;15;3214;5;5;5;55;champions
12952;7;4;1388;5;3;4;53;potential_loyalists
12953;11;2;829;5;2;3;52;potential_loyalists
12954;640;1;162;1;1;1;11;hibernating
12955;2;11;4757;5;5;5;55;champions
12956;307;4;522;2;3;2;23;at_Risk
12957;11;13;8707;5;5;5;55;champions
12958;401;2;467;2;2;2;22;hibernating
12959;485;1;151;1;1;1;11;hibernating
12960;415;4;1322;1;3;4;13;at_Risk
12961;380;1;212;2;1;1;21;hibernating
12962;8;2;266;5;2;1;52;potential_loyalists
12963;9;12;3236;5;5;5;55;champions
12964;438;1;132;1;1;1;11;hibernating
12965;90;1;770;3;1;3;31;about_to_sleep
12966;11;1;160;5;1;1;51;new_customers
12967;359;3;2939;2;3;5;23;at_Risk
12968;113;1;136;3;1;1;31;about_to_sleep
12969;604;1;122;1;1;1;11;hibernating
12970;8;10;1454;5;5;4;55;champions
12971;5;116;15705;5;5;5;55;champions
12972;415;4;1161;1;3;3;13;at_Risk
12973;415;1;386;1;1;2;11;hibernating
12974;199;2;409;2;2;2;22;hibernating
12975;438;6;2100;1;4;4;14;at_Risk
12976;213;8;3156;2;4;5;24;at_Risk
12977;157;4;514;3;3;2;33;need_attention
12978;386;5;2503;2;4;4;24;at_Risk
12979;730;1;518;1;1;2;11;hibernating
12980;159;21;16246;3;5;5;35;loyal_customers
12981;31;2;372;4;2;2;42;potential_loyalists
12982;244;8;2745;2;4;4;24;at_Risk
12983;599;1;490;1;1;2;11;hibernating
12984;20;1;98;5;1;1;51;new_customers
12985;2;2;1239;5;2;4;52;potential_loyalists
12986;430;10;2730;1;5;4;15;cant_loose
12987;75;5;1312;3;4;4;34;loyal_customers
12988;293;1;506;2;1;2;21;hibernating
12989;4;33;13552;5;5;5;55;champions
12990;32;7;956;4;4;3;44;loyal_customers
12991;24;3;765;4;3;3;43;potential_loyalists
12992;726;1;93;1;1;1;11;hibernating
12993;24;8;1260;4;4;4;44;loyal_customers
12994;5;3;974;5;3;3;53;potential_loyalists
12995;86;1;211;3;1;1;31;about_to_sleep
12996;377;1;356;2;1;2;21;hibernating
12997;23;8;2111;4;4;4;44;loyal_customers
12998;494;3;920;1;3;3;13;at_Risk
12999;197;3;456;2;3;2;23;at_Risk
13000;108;4;1033;3;3;3;33;need_attention
13001;5;33;24043;5;5;5;55;champions
13002;319;3;414;2;3;2;23;at_Risk
13003;107;3;149;3;3;1;33;need_attention
13004;13;36;11651;5;5;5;55;champions
13005;175;4;1000;3;3;3;33;need_attention
13006;57;1;82;4;1;1;41;promising
13007;581;1;175;1;1;1;11;hibernating
13008;324;3;612;2;3;3;23;at_Risk
13009;674;1;234;1;1;1;11;hibernating
13010;375;2;330;2;2;2;22;hibernating
13011;373;1;51;2;1;1;21;hibernating
13012;10;11;2958;5;5;5;55;champions
13013;2;29;11097;5;5;5;55;champions
13014;12;11;5381;5;5;5;55;champions
13015;54;11;6580;4;5;5;45;loyal_customers
13016;74;3;790;3;3;3;33;need_attention
13017;8;1;204;5;1;1;51;new_customers
13018;17;35;9763;5;5;5;55;champions
13019;380;6;1230;2;4;4;24;at_Risk
13020;564;2;619;1;2;3;12;hibernating
13021;5;17;4887;5;5;5;55;champions
13022;431;1;65;1;1;1;11;hibernating
13023;65;3;1449;3;3;4;33;need_attention
13024;472;2;556;1;2;2;12;hibernating
13025;733;1;323;1;1;2;11;hibernating
13026;2;9;1733;5;5;4;55;champions
13027;115;19;17239;3;5;5;35;loyal_customers
13028;24;2;661;4;2;3;42;potential_loyalists
13029;32;5;1927;4;4;4;44;loyal_customers
13030;12;2;752;5;2;3;52;potential_loyalists
13031;408;5;3293;2;4;5;24;at_Risk
13032;53;9;2816;4;5;4;45;loyal_customers
13033;358;2;221;2;2;1;22;hibernating
13034;56;3;757;4;3;3;43;potential_loyalists
13035;75;3;1364;3;3;4;33;need_attention
13036;686;1;307;1;1;2;11;hibernating
13037;139;12;3915;3;5;5;35;loyal_customers
13038;81;3;908;3;3;3;33;need_attention
13039;585;4;1011;1;3;3;13;at_Risk
13040;10;2;677;5;2;3;52;potential_loyalists
13041;452;4;799;1;3;3;13;at_Risk
13042;599;3;1489;1;3;4;13;at_Risk
13043;274;1;516;2;1;2;21;hibernating
13044;292;11;4848;2;5;5;25;cant_loose
13045;100;3;809;3;3;3;33;need_attention
13046;32;3;949;4;3;3;43;potential_loyalists
13047;33;24;8429;4;5;5;45;loyal_customers
13048;15;9;4049;5;5;5;55;champions
13049;65;4;1408;3;3;4;33;need_attention
13050;16;35;11987;5;5;5;55;champions
13051;580;2;156;1;2;1;12;hibernating
13052;213;7;3119;2;4;5;24;at_Risk
13053;623;1;128;1;1;1;11;hibernating
13055;79;4;2321;3;3;4;33;need_attention
13056;552;1;209;1;1;1;11;hibernating
13057;531;3;710;1;3;3;13;at_Risk
13058;26;3;271;4;3;1;43;potential_loyalists
13059;251;10;2292;2;5;4;25;cant_loose
13060;255;1;308;2;1;2;21;hibernating
13061;73;1;249;3;1;1;31;about_to_sleep
13062;192;1;347;2;1;2;21;hibernating
13063;482;1;188;1;1;1;11;hibernating
13064;14;6;1667;5;4;4;54;champions
13065;374;5;1055;2;4;3;24;at_Risk
13066;25;2;471;4;2;2;42;potential_loyalists
13067;83;3;509;3;3;2;33;need_attention
13068;11;2;344;5;2;2;52;potential_loyalists
13069;2;38;9284;5;5;5;55;champions
13070;193;4;752;2;3;3;23;at_Risk
13071;613;1;129;1;1;1;11;hibernating
13072;268;1;177;2;1;1;21;hibernating
13073;412;2;418;1;2;2;12;hibernating
13074;512;4;1379;1;3;4;13;at_Risk
13075;131;1;920;3;1;3;31;about_to_sleep
13076;459;1;135;1;1;1;11;hibernating
13077;2;11;2741;5;5;4;55;champions
13078;4;57;29018;5;5;5;55;champions
13079;5;6;419;5;4;2;54;champions
13080;180;4;281;3;3;1;33;need_attention
13081;13;28;56838;5;5;5;55;champions
13082;127;21;7336;3;5;5;35;loyal_customers
13083;5;3;395;5;3;2;53;potential_loyalists
13084;493;1;122;1;1;1;11;hibernating
13085;159;8;2433;3;4;4;34;loyal_customers
13086;384;1;439;2;1;2;21;hibernating
13087;727;1;314;1;1;2;11;hibernating
13088;418;1;236;1;1;1;11;hibernating
13089;4;203;113417;5;5;5;55;champions
13090;10;24;13092;5;5;5;55;champions
13091;29;2;1109;4;2;3;42;potential_loyalists
13092;72;12;2140;3;5;4;35;loyal_customers
13093;277;55;54144;2;5;5;25;cant_loose
13094;22;13;2209;4;5;4;45;loyal_customers
13095;72;1;74;3;1;1;31;about_to_sleep
13096;395;1;420;2;1;2;21;hibernating
13097;34;28;13324;4;5;5;45;loyal_customers
13098;2;28;28882;5;5;5;55;champions
13099;100;1;207;3;1;1;31;about_to_sleep
13101;235;4;695;2;3;3;23;at_Risk
13102;2;37;11380;5;5;5;55;champions
13103;41;3;710;4;3;3;43;potential_loyalists
13104;4;9;1709;5;5;4;55;champions
13105;437;1;72;1;1;1;11;hibernating
13106;134;2;603;3;2;2;32;about_to_sleep
13107;45;9;5253;4;5;5;45;loyal_customers
13108;374;2;748;2;2;3;22;hibernating
13109;61;3;1134;3;3;3;33;need_attention
13110;32;12;2957;4;5;5;45;loyal_customers
13111;720;1;322;1;1;2;11;hibernating
13112;542;1;20,06,2026;1;1;1;11;hibernating
13113;2;37;18230;5;5;5;55;champions
13114;732;1;234;1;1;1;11;hibernating
13115;13;10;5495;5;5;5;55;champions
13116;139;1;501;3;1;2;31;about_to_sleep
13117;23;18;2256;4;5;4;45;loyal_customers
13118;21;9;2415;4;5;4;45;loyal_customers
13119;670;1;135;1;1;1;11;hibernating
13120;240;1;30,06,2026;2;1;1;21;hibernating
13121;270;1;284;2;1;1;21;hibernating
13122;95;2;922;3;2;3;32;about_to_sleep
13123;474;2;507;1;2;2;12;hibernating
13124;91;4;4642;3;3;5;33;need_attention
13125;525;1;149;1;1;1;11;hibernating
13126;6;13;3775;5;5;5;55;champions
13127;79;1;259;3;1;1;31;about_to_sleep
13128;632;1;264;1;1;1;11;hibernating
13129;453;2;233;1;2;1;12;hibernating
13130;95;1;64;3;1;1;31;about_to_sleep
13131;24;7;3314;4;4;5;44;loyal_customers
13132;263;1;77;2;1;1;21;hibernating
13133;275;3;200;2;3;1;23;at_Risk
13134;87;6;2475;3;4;4;34;loyal_customers
13135;198;2;3371;2;2;5;22;hibernating
13136;57;13;6275;4;5;5;45;loyal_customers
13137;12;16;7587;5;5;5;55;champions
13138;23;7;1274;4;4;4;44;loyal_customers
13139;17;8;8203;5;4;5;54;champions
13140;109;5;1055;3;4;3;34;loyal_customers
13141;86;17;7656;3;5;5;35;loyal_customers
13142;20;1;307;5;1;2;51;new_customers
13143;586;1;405;1;1;2;11;hibernating
13144;334;2;135;2;2;1;22;hibernating
13145;41;7;1129;4;4;3;44;loyal_customers
13146;27;1;229;4;1;1;41;promising
13147;11;4;713;5;3;3;53;potential_loyalists
13148;30;26;8498;4;5;5;45;loyal_customers
13149;15;4;1676;5;3;4;53;potential_loyalists
13150;485;3;450;1;3;2;13;at_Risk
13151;297;3;2465;2;3;4;23;at_Risk
13152;418;7;2146;1;4;4;14;at_Risk
13153;7;1;486;5;1;2;51;new_customers
13154;400;3;1625;2;3;4;23;at_Risk
13155;34;6;1370;4;4;4;44;loyal_customers
13156;386;3;1587;2;3;4;23;at_Risk
13157;50;9;5687;4;5;5;45;loyal_customers
13158;96;5;1508;3;4;4;34;loyal_customers
13159;10;4;1429;5;3;4;53;potential_loyalists
13160;23;1;92;4;1;1;41;promising
13161;314;2;472;2;2;2;22;hibernating
13162;123;16;9275;3;5;5;35;loyal_customers
13163;611;1;18;1;1;1;11;hibernating
13164;570;2;372;1;2;2;12;hibernating
13165;47;3;1451;4;3;4;43;potential_loyalists
13166;284;2;876;2;2;3;22;hibernating
13167;20;5;1125;5;4;3;54;champions
13168;37;5;1841;4;4;4;44;loyal_customers
13169;65;3;840;3;3;3;33;need_attention
13170;28;1;109;4;1;1;41;promising
13171;23;3;468;4;3;2;43;potential_loyalists
13172;401;1;70;2;1;1;21;hibernating
13173;5;11;2400;5;5;4;55;champions
13174;17;12;7995;5;5;5;55;champions
13175;583;2;831;1;2;3;12;hibernating
13176;47;1;481;4;1;2;41;promising
13177;66;2;512;3;2;2;32;about_to_sleep
13178;27;21;14059;4;5;5;45;loyal_customers
13179;620;1;572;1;1;2;11;hibernating
13180;608;1;86;1;1;1;11;hibernating
13181;382;1;360;2;1;2;21;hibernating
13182;46;1;121;4;1;1;41;promising
13183;9;15;7036;5;5;5;55;champions
13184;16;10;1669;5;5;4;55;champions
13185;269;1;71;2;1;1;21;hibernating
13186;41;3;1576;4;3;4;43;potential_loyalists
13187;338;4;341;2;3;2;23;at_Risk
13188;12;1;115;5;1;1;51;new_customers
13189;20;2;261;5;2;1;52;potential_loyalists
13190;545;3;571;1;3;2;13;at_Risk
13191;659;1;165;1;1;1;11;hibernating
13192;96;6;2559;3;4;4;34;loyal_customers
13193;62;1;112;3;1;1;31;about_to_sleep
13194;137;2;473;3;2;2;32;about_to_sleep
13195;415;1;137;1;1;1;11;hibernating
13196;12;7;3069;5;4;5;54;champions
13197;611;1;373;1;1;2;11;hibernating
13198;11;8;4974;5;4;5;54;champions
13199;5;67;15964;5;5;5;55;champions
13200;20;4;870;5;3;3;53;potential_loyalists
13201;503;4;1233;1;3;4;13;at_Risk
13202;395;7;1580;2;4;4;24;at_Risk
13203;11;10;2648;5;5;4;55;champions
13204;732;1;967;1;1;3;11;hibernating
13205;444;1;2803;1;1;4;11;hibernating
13206;401;13;8308;2;5;5;25;cant_loose
13207;16;4;536;5;3;2;53;potential_loyalists
13208;60;9;1976;4;5;4;45;loyal_customers
13209;31;13;8510;4;5;5;45;loyal_customers
13210;95;1;353;3;1;2;31;about_to_sleep
13211;11;10;2619;5;5;4;55;champions
13212;21;3;787;4;3;3;43;potential_loyalists
13213;58;11;3852;4;5;5;45;loyal_customers
13214;419;7;3264;1;4;5;14;at_Risk
13215;403;1;82;2;1;1;21;hibernating
13216;269;1;334;2;1;2;21;hibernating
13217;123;4;666;3;3;3;33;need_attention
13218;128;1;63;3;1;1;31;about_to_sleep
13219;619;1;76;1;1;1;11;hibernating
13220;79;5;1336;3;4;4;34;loyal_customers
13221;241;2;847;2;2;3;22;hibernating
13222;578;1;89;1;1;1;11;hibernating
13223;201;6;969;2;4;3;24;at_Risk
13224;61;2;2156;3;2;4;32;about_to_sleep
13225;4;16;16260;5;5;5;55;champions
13226;274;2;312;2;2;2;22;hibernating
13227;203;1;258;2;1;1;21;hibernating
13228;82;1;358;3;1;2;31;about_to_sleep
13229;227;1;161;2;1;1;21;hibernating
13230;5;30;6120;5;5;5;55;champions
13232;14;7;1328;5;4;4;54;champions
13233;75;4;1176;3;3;3;33;need_attention
13234;674;2;347;1;2;2;12;hibernating
13235;213;1;1031;2;1;3;21;hibernating
13236;26;2;745;4;2;3;42;potential_loyalists
13237;389;1;643;2;1;3;21;hibernating
13238;18;6;1007;5;4;3;54;champions
13239;263;5;1595;2;4;4;24;at_Risk
13240;97;8;1476;3;4;4;34;loyal_customers
13241;413;1;113;1;1;1;11;hibernating
13242;113;7;699;3;4;3;34;loyal_customers
13243;204;5;1220;2;4;4;24;at_Risk
13244;94;1;122;3;1;1;31;about_to_sleep
13245;52;2;989;4;2;3;42;potential_loyalists
13246;19;11;3352;5;5;5;55;champions
13247;19;4;501;5;3;2;53;potential_loyalists
13248;126;2;466;3;2;2;32;about_to_sleep
13249;93;9;1609;3;5;4;35;loyal_customers
13250;462;2;253;1;2;1;12;hibernating
13251;403;1;253;2;1;1;21;hibernating
13252;395;2;399;2;2;2;22;hibernating
13253;158;4;2951;3;3;5;33;need_attention
13254;377;1;51;2;1;1;21;hibernating
13255;10;3;679;5;3;3;53;potential_loyalists
13257;437;1;150;1;1;1;11;hibernating
13258;13;5;1009;5;4;3;54;champions
13259;63;9;1403;3;5;4;35;loyal_customers
13260;62;1;558;3;1;2;31;about_to_sleep
13261;270;2;944;2;2;3;22;hibernating
13262;264;3;573;2;3;2;23;at_Risk
13263;2;39;8676;5;5;5;55;champions
13264;444;1;723;1;1;3;11;hibernating
13265;54;5;2093;4;4;4;44;loyal_customers
13266;12;19;6135;5;5;5;55;champions
13267;4;36;9430;5;5;5;55;champions
13268;19;11;3175;5;5;5;55;champions
13269;2;28;8537;5;5;5;55;champions
13270;367;1;590;2;1;2;21;hibernating
13271;38;1;211;4;1;1;41;promising
13272;32;2;277;4;2;1;42;potential_loyalists
13273;114;1;139;3;1;1;31;about_to_sleep
13274;410;1;361;2;1;2;21;hibernating
13275;385;2;239;2;2;1;22;hibernating
13276;65;5;1892;3;4;4;34;loyal_customers
13277;17;7;523;5;4;2;54;champions
13278;42;4;1436;4;3;4;43;potential_loyalists
13279;79;1;138;3;1;1;31;about_to_sleep
13280;123;7;2293;3;4;4;34;loyal_customers
13281;440;1;351;1;1;2;11;hibernating
13282;19;4;1313;5;3;4;53;potential_loyalists
13283;61;4;373;3;3;2;33;need_attention
13284;332;1;201;2;1;1;21;hibernating
13285;24;6;3365;4;4;5;44;loyal_customers
13286;601;1;735;1;1;3;11;hibernating
13287;604;3;782;1;3;3;13;at_Risk
13288;444;5;928;1;4;3;14;at_Risk
13289;725;1;308;1;1;2;11;hibernating
13290;439;1;209;1;1;1;11;hibernating
13291;157;11;3271;3;5;5;35;loyal_customers
13292;40;5;995;4;4;3;44;loyal_customers
13293;393;6;1193;2;4;3;24;at_Risk
13294;191;3;1690;2;3;4;23;at_Risk
13295;361;4;1102;2;3;3;23;at_Risk
13296;138;6;793;3;4;3;34;loyal_customers
13297;9;7;4369;5;4;5;54;champions
13298;2;1;360;5;1;2;51;new_customers
13299;269;3;1219;2;3;4;23;at_Risk
13300;170;3;1286;3;3;4;33;need_attention
13301;105;4;618;3;3;3;33;need_attention
13302;156;2;159;3;2;1;32;about_to_sleep
13303;401;1;62;2;1;1;21;hibernating
13304;352;4;1218;2;3;4;23;at_Risk
13305;5;16;3616;5;5;5;55;champions
13306;431;1;54;1;1;1;11;hibernating
13307;121;3;273;3;3;1;33;need_attention
13308;24;4;1670;4;3;4;43;potential_loyalists
13309;8;6;1706;5;4;4;54;champions
13310;29;5;1541;4;4;4;44;loyal_customers
13311;5;2;599;5;2;2;52;potential_loyalists
13312;452;1;125;1;1;1;11;hibernating
13313;23;12;3445;4;5;5;45;loyal_customers
13314;3;3;776;5;3;3;53;potential_loyalists
13315;690;1;310;1;1;2;11;hibernating
13316;38;10;12941;4;5;5;45;loyal_customers
13317;67;19;6486;3;5;5;35;loyal_customers
13318;2;3;641;5;3;3;53;potential_loyalists
13319;6;58;21323;5;5;5;55;champions
13320;79;6;2212;3;4;4;34;loyal_customers
13321;73;2;567;3;2;2;32;about_to_sleep
13322;18;1;199;5;1;1;51;new_customers
13323;4;5;788;5;4;3;54;champions
13324;37;18;10513;4;5;5;45;loyal_customers
13325;83;1;675;3;1;3;31;about_to_sleep
13326;433;1;282;1;1;1;11;hibernating
13327;40;20;9134;4;5;5;45;loyal_customers
13328;317;1;1308;2;1;4;21;hibernating
13329;33;8;4809;4;4;5;44;loyal_customers
13330;94;6;2796;3;4;4;34;loyal_customers
13331;403;1;262;2;1;1;21;hibernating
13332;15;1;351;5;1;2;51;new_customers
13333;412;3;1016;1;3;3;13;at_Risk
13334;83;5;6202;3;4;5;34;loyal_customers
13336;78;1;795;3;1;3;31;about_to_sleep
13337;547;1;1575;1;1;4;11;hibernating
13338;159;4;2446;3;3;4;33;need_attention
13339;202;1;860;2;1;3;21;hibernating
13340;46;12;22101;4;5;5;45;loyal_customers
13341;262;1;776;2;1;3;21;hibernating
13343;179;1;353;3;1;2;31;about_to_sleep
13344;69;3;2512;3;3;4;33;need_attention
13345;289;1;390;2;1;2;21;hibernating
13346;464;6;299;1;4;2;14;at_Risk
13347;71;1;341;3;1;2;31;about_to_sleep
13348;65;1;234;3;1;1;31;about_to_sleep
13349;12;1;247;5;1;1;51;new_customers
13350;17;2;979;5;2;3;52;potential_loyalists
13351;67;1;374;3;1;2;31;about_to_sleep
13352;61;1;398;3;1;2;31;about_to_sleep
13354;72;1;744;3;1;3;31;about_to_sleep
13355;123;1;675;3;1;3;31;about_to_sleep
13356;81;1;768;3;1;3;31;about_to_sleep
13357;258;5;3806;2;4;5;24;at_Risk
13358;270;1;439;2;1;2;21;hibernating
13359;65;2;1043;3;2;3;32;about_to_sleep
13360;433;4;1554;1;3;4;13;at_Risk
13361;473;2;1451;1;2;4;12;hibernating
13362;10;7;5394;5;4;5;54;champions
13363;19;3;1724;5;3;4;53;potential_loyalists
13364;72;1;135;3;1;1;31;about_to_sleep
13365;35;2;2225;4;2;4;42;potential_loyalists
13366;51;1;56;4;1;1;41;promising
13367;433;1;510;1;1;2;11;hibernating
13368;258;4;1122;2;3;3;23;at_Risk
13369;367;1;308;2;1;2;21;hibernating
13370;373;1;755;2;1;3;21;hibernating
13371;506;2;2298;1;2;4;12;hibernating
13372;91;1;379;3;1;2;31;about_to_sleep
13373;62;6;7587;3;4;5;34;loyal_customers
13374;416;2;423;1;2;2;12;hibernating
13375;90;2;1792;3;2;4;32;about_to_sleep
13376;100;3;1020;3;3;3;33;need_attention
13377;398;2;1553;2;2;4;22;hibernating
13379;27;3;573;4;3;2;43;potential_loyalists
13380;434;1;62;1;1;1;11;hibernating
13381;33;12;8224;4;5;5;45;loyal_customers
13382;282;5;1388;2;4;4;24;at_Risk
13383;545;1;305;1;1;2;11;hibernating
13384;32;11;6681;4;5;5;45;loyal_customers
13385;331;1;535;2;1;2;21;hibernating
13386;415;2;835;1;2;3;12;hibernating
13387;418;1;187;1;1;1;11;hibernating
13388;132;3;1186;3;3;3;33;need_attention
13389;12;3;798;5;3;3;53;potential_loyalists
13390;76;1;544;3;1;2;31;about_to_sleep
13391;205;1;60;2;1;1;21;hibernating
13392;678;1;91;1;1;1;11;hibernating
13393;585;4;1131;1;3;3;13;at_Risk
13394;3;19;6622;5;5;5;55;champions
13395;186;3;1180;3;3;3;33;need_attention
13396;30;2;1361;4;2;4;42;potential_loyalists
13397;74;10;3192;3;5;5;35;loyal_customers
13398;193;2;670;2;2;3;22;hibernating
13399;465;3;275;1;3;1;13;at_Risk
13400;584;1;311;1;1;2;11;hibernating
13402;128;4;1227;3;3;4;33;need_attention
13403;19;3;230;5;3;1;53;potential_loyalists
13404;2;2;252;5;2;1;52;potential_loyalists
13405;75;6;1214;3;4;3;34;loyal_customers
13406;428;2;569;1;2;2;12;hibernating
13407;580;3;2245;1;3;4;13;at_Risk
13408;3;106;50175;5;5;5;55;champions
13410;25;9;2202;4;5;4;45;loyal_customers
13411;108;1;214;3;1;1;31;about_to_sleep
13412;621;1;487;1;1;2;11;hibernating
13413;641;6;429;1;4;2;14;at_Risk
13414;135;6;2494;3;4;4;34;loyal_customers
13415;474;4;784;1;3;3;13;at_Risk
13416;45;3;941;4;3;3;43;potential_loyalists
13417;6;6;1669;5;4;4;54;champions
13418;13;31;11560;5;5;5;55;champions
13419;65;1;221;3;1;1;31;about_to_sleep
13420;151;2;160;3;2;1;32;about_to_sleep
13421;41;8;4059;4;4;5;44;loyal_customers
13422;65;1;2626;3;1;4;31;about_to_sleep
13423;430;1;217;1;1;1;11;hibernating
13424;451;1;573;1;1;2;11;hibernating
13425;109;5;3390;3;4;5;34;loyal_customers
13426;2;22;8167;5;5;5;55;champions
13427;20;6;1007;5;4;3;54;champions
13428;11;3;479;5;3;2;53;potential_loyalists
13429;12;4;1007;5;3;3;53;potential_loyalists
13430;20;2;679;5;2;3;52;potential_loyalists
13431;68;8;3316;3;4;5;34;loyal_customers
13432;572;2;439;1;2;2;12;hibernating
13433;502;4;658;1;3;3;13;at_Risk
13434;75;5;1667;3;4;4;34;loyal_customers
13435;6;9;4447;5;5;5;55;champions
13436;3;1;197;5;1;1;51;new_customers
13437;15;7;3408;5;4;5;54;champions
13438;548;1;47;1;1;1;11;hibernating
13439;256;3;987;2;3;3;23;at_Risk
13440;424;7;1295;1;4;4;14;at_Risk
13441;93;2;721;3;2;3;32;about_to_sleep
13442;668;3;420;1;3;2;13;at_Risk
13443;450;6;1273;1;4;4;14;at_Risk
13444;375;2;619;2;2;3;22;hibernating
13445;627;1;242;1;1;1;11;hibernating
13446;431;11;3882;1;5;5;15;cant_loose
13447;24;3;1129;4;3;3;43;potential_loyalists
13448;18;13;8746;5;5;5;55;champions
13449;25;1;292;4;1;2;41;promising
13450;28;13;4120;4;5;5;45;loyal_customers
13451;27;11;7090;4;5;5;45;loyal_customers
13452;260;3;730;2;3;3;23;at_Risk
13453;167;3;782;3;3;3;33;need_attention
13454;642;1;220;1;1;1;11;hibernating
13455;26;6;2213;4;4;4;44;loyal_customers
13456;19;6;1767;5;4;4;54;champions
13457;690;2;148;1;2;1;12;hibernating
13458;8;16;11959;5;5;5;55;champions
13459;626;2;1160;1;2;3;12;hibernating
13460;30;2;183;4;2;1;42;potential_loyalists
13461;40;6;4160;4;4;5;44;loyal_customers
13462;254;5;1154;2;4;3;24;at_Risk
13464;59;6;3098;4;4;5;44;loyal_customers
13465;447;2;931;1;2;3;12;hibernating
13466;185;5;1013;3;4;3;34;loyal_customers
13467;12;2;1072;5;2;3;52;potential_loyalists
13468;3;72;12793;5;5;5;55;champions
13469;654;1;82;1;1;1;11;hibernating
13470;100;2;165;3;2;1;32;about_to_sleep
13471;2;4;2502;5;3;4;53;potential_loyalists
13472;465;2;592;1;2;2;12;hibernating
13473;62;8;2658;3;4;4;34;loyal_customers
13474;237;3;647;2;3;3;23;at_Risk
13475;192;4;1432;2;3;4;23;at_Risk
13476;180;5;2061;3;4;4;34;loyal_customers
13477;39;11;2819;4;5;4;45;loyal_customers
13478;470;5;2216;1;4;4;14;at_Risk
13479;202;4;851;2;3;3;23;at_Risk
13480;418;2;628;1;2;3;12;hibernating
13481;47;11;3831;4;5;5;45;loyal_customers
13482;233;2;336;2;2;2;22;hibernating
13483;67;1;140;3;1;1;31;about_to_sleep
13484;242;3;791;2;3;3;23;at_Risk
13485;234;11;3019;2;5;5;25;cant_loose
13486;79;3;1122;3;3;3;33;need_attention
13487;59;5;847;4;4;3;44;loyal_customers
13488;18;23;14206;5;5;5;55;champions
13489;106;4;450;3;3;2;33;need_attention
13490;655;1;154;1;1;1;11;hibernating
13491;53;27;4468;4;5;5;45;loyal_customers
13492;137;3;1270;3;3;4;33;need_attention
13493;276;2;619;2;2;3;22;hibernating
13494;313;1;316;2;1;2;21;hibernating
13495;9;10;4863;5;5;5;55;champions
13496;12;2;653;5;2;3;52;potential_loyalists
13497;284;6;1167;2;4;3;24;at_Risk
13498;731;1;327;1;1;2;11;hibernating
13499;19;5;1159;5;4;3;54;champions
